,subject,DD.period.t,DD.t.i,DD.i.e,DD.e.five,DD.five.Shift.r,DD.Shift.r.o,DD.o.a,DD.a.n,DD.n.l,DD.l.Return
0,2,0.3739830509875901,0.15849775302922353,0.22665897296974435,1.1853636039886624,1.617552224022802,0.7559729249915108,0.22184340900275856,0.1563735469826497,0.3431438090046868,0.35138824704336
1,2,0.3501563899917528,0.12930788699304685,0.13712746498640627,1.2028928159852512,0.7635394959943369,0.8012437600409612,0.1713331610080786,0.24478811398148537,0.26538370799971744,0.2861334920162335
2,2,0.21144267998170108,0.12792575400089845,0.14986933302134275,1.032531521981582,0.6448223239858635,0.7084061210043728,0.30463847698410973,0.21733625105116516,0.2766842119744979,0.29207839199807495
3,2,0.260097156977281,0.24275027500698343,0.2009755489998497,1.0462703650118783,1.2807336369878612,0.7436386030167341,0.15097510302439332,0.1779031129553914,0.2300496930256486,0.32171312702121213
4,2,0.23437220696359873,0.15887651999946684,0.17148542701033875,0.8515393050038256,0.8968078169855289,0.7721931210253388,0.19657858600839972,0.15484874398680404,0.2668286180123687,0.23673863196745515
5,2,0.2471318999887444,0.1157889740425162,0.1591172189801,0.927846802980639,1.1023258320055902,0.37079355702735484,0.13568610197398812,0.15128271898720413,0.24004232103470713,0.29651972296414897
6,2,0.22224610502598807,0.13553394697373733,0.14469275705050677,0.780307640961837,1.2123745999997482,0.2996951690292917,0.15787221497157589,0.12205491098575294,0.2017423480283469,0.28657086298335344
7,2,0.1719498570309952,0.14680116600356996,0.1291003439691849,0.6504782030242495,1.184268751007039,0.3230545480037108,0.10300257097696885,0.10576807800680399,0.21530831599375233,0.2814167600008659
8,2,0.1854259570245631,0.1414781569619663,0.13844726100796834,0.7228894010186195,0.9483912179712206,0.21998066699597985,0.13287105900235474,0.15506290801567957,0.21469156601233408,0.27006814896594733
9,2,0.18986298103118315,0.14971494796918705,0.12162283802172169,0.7680151130189188,0.7909264449845068,0.3168929109815508,0.18534438201459125,0.11163729801774025,0.2299198389519006,0.3187159450026229
10,2,0.1666198360035196,0.16808455402497202,0.1351750650210306,0.6996206889743917,0.8072240310139023,0.30397978698601946,0.17934535798849538,0.06352404103381559,0.4073406030074693,0.27477781899506226
11,2,0.1540609819930978,0.1716592659940943,0.14120247698156163,0.9054699100088328,0.7404218490119092,0.44117023196304217,0.22512806201120839,0.1409949180088006,0.22683029901236296,0.24686579301487654
12,2,0.177687311952468,0.14786701201228425,0.14252086100168526,0.7099304890143685,1.0983613189891912,0.3436785889789462,0.20770587102742866,0.1530297760036774,0.31421754899201915,0.2852830979973078
13,2,0.20941493299324065,0.1703508630162105,0.15961522998986766,0.9197705659898929,0.7649774650344625,0.41652019799221307,0.41505218797829,0.1890288750291802,0.3040380689781159,0.37735017901286483
14,2,0.26986995997140184,0.13601762504549697,0.1459997979691252,1.355769643036183,1.0898966679815203,0.639807307976298,0.22219451400451362,0.09832558600464836,0.22323432401753962,1.1146761889685877
15,2,0.20353091799188405,0.13698042603209615,0.17129839898552746,0.6063572390121408,0.8074867429677397,0.2140776050509885,0.17356952495174482,0.14606673002708703,0.20340881001902744,0.2635276169748977
16,2,0.1614633959834464,0.14726709004025906,0.16026138101005927,0.8190849569509737,0.8534748520469293,0.3743918859981932,0.1669752859743312,0.11729717400157824,0.1974579130182974,0.2379659519647248
17,2,0.16309692902723327,0.1408585279714316,0.17129175103036687,0.7734947209828533,0.6906577469781041,0.491518946015276,0.1700898390263319,0.05053083196980879,0.19863793504191563,0.3061776909744367
18,2,0.23752045200672,0.16883897600928321,0.18552452395670116,0.7960012260009535,0.5631452060188167,0.2748786539887078,0.23224803403718397,0.04277266195276752,0.22863742703339085,0.6572647530119866
19,2,0.17631156300194561,0.13685793400509283,0.15982240898301825,0.6208963509998284,0.735443382000085,0.2371111320098862,0.24281078699277714,0.3068483090028167,0.713122460001614,0.3118329049902968
20,2,0.13184990896843374,0.16487880802014843,0.1448235849966295,0.7318476060172543,0.5730764119653031,0.24539750104304403,0.31356733897700906,0.16634104802506045,0.20467217901023105,0.23600439494475722
21,2,0.22412428201641887,0.13649724499555305,0.16874612600076944,0.7799506360315718,0.5435145659721456,0.26864482200471684,0.13559462199918926,0.14279651700053364,0.19934708101209253,0.2664832110167481
22,2,0.18306150595890358,0.158955232007429,0.14965675701387227,0.8694828290026635,0.5207615100080147,0.3107931439881213,0.16115431301295757,0.12014394800644368,0.2812838609679602,0.4229357910226099
23,2,0.2016782640130259,0.16138512996258214,0.1318819810403511,0.8732830049702898,0.5962937989970669,0.2612631620140746,0.28924314299365506,0.1413542209775187,0.2545416600187309,0.3154887420241721
24,2,0.15239230095176026,0.17902434401912615,0.14165564900031313,0.6549033540068194,0.7389773189788684,0.33789028000319377,0.3325252950307913,0.21418012800859287,0.5494816869613715,0.2813334190286696
25,2,0.1822030969779007,0.151133731007576,0.1302409810014069,1.163583779009059,0.6998604529653676,0.4069301960407756,0.1906393530080095,0.5063704819767736,0.31585546798305586,0.2678799530258402
26,2,0.18692699901293963,0.153962280950509,0.1398777500144206,0.625463402015157,0.5352939029689878,0.2057247490156442,0.2724673440097831,0.211608519020956,0.7029733439558186,0.3283572380314581
27,2,0.16621961898636073,0.12345592101337388,0.15852154599269852,0.6462828289950266,0.7943255510181189,0.19613781000953168,0.12266293598804623,0.1574625729699619,0.2761780480504967,0.3916396119748242
28,2,0.19756635697558522,0.14905244804685935,0.14293666899902746,0.8891213969909586,0.6494796889601275,0.3531067200237885,0.20441646402468905,0.18152529699727893,0.218386358988937,0.4429246459621936
29,2,0.15542494400870055,0.16986809601075947,0.10714795801322907,0.6484272229718044,0.5155273820273578,0.24931205599568784,0.11535211402224377,0.20166637300280854,0.34141093597281724,0.2909163939766586
30,2,0.2375243330025114,0.2435695010353811,0.20610290695913136,0.7904706630506553,0.43663789494894445,0.34942528302781284,0.15102425299119204,0.18002667900873348,0.20396163902478293,0.2676837869803421
31,2,0.19004646502435207,0.12472700898069888,0.1583841589745134,1.0841335440054536,0.5843429460073821,0.25678912102011964,0.10346707096323371,0.17597785004181787,0.25520627200603485,0.46813194098649547
32,2,0.25250728498212993,0.13506362697808072,0.17597905901493505,0.7325248530250974,0.5175766499596648,0.23264772701077163,0.175685185007751,0.16078259400092065,0.23156514100264758,0.2886937930015847
33,2,0.24600590398767963,0.13064684299752116,0.13315397698897868,0.6532223670510575,0.8243882120004855,0.6046063099638559,0.1369974630069919,0.34085591102484614,0.32113900198601186,0.30432735197246075
34,2,0.2201489030267112,0.13204038800904527,0.17880690097808838,0.8938268800266087,0.4095293979626149,0.216554235026706,0.11435834597796202,0.19650899298721924,0.2991190360044129,0.25339788803830743
35,2,0.1989150979788974,0.14896885002963245,0.13553878298262134,0.7992081859847531,0.876077504013665,0.25468745501711965,0.11367967800470069,0.1643000179901719,0.23689903295598924,0.5191043910454027
36,2,0.6172420780058019,0.17093076999299228,0.18433625396573916,0.7339015870238654,0.65905031200964,0.23795955098466948,0.1394883319735527,0.28997554001398385,0.279166713997256,0.2222408180241473
37,2,0.18158556398702785,0.14606283197645098,0.1636658830102533,1.0775259280344471,0.4308935669832863,0.32524608698440716,0.1182868430041708,0.1683496719924733,0.24229200603440404,0.29260271397652104
38,2,0.18828066298738122,0.16888594202464446,0.14358177297981456,0.6866315500228666,0.41842747398186475,0.14886161999311298,0.11339742102427408,0.18901983997784555,0.3123759620357305,0.27764356799889356
39,2,0.22346958896378055,0.13491848501143977,0.1769376799929887,0.904282478033565,0.5753879679832608,0.25893530796747655,0.17391072702594101,0.19412435899721459,0.28168935899157077,0.33720301499124616
40,2,0.23785680101718754,0.15636296302545816,0.12920393398962915,0.7616986089851707,0.45769358897814527,0.17722607700852677,0.12587790202815086,0.1499428650131449,0.23003701795823872,0.3233052589930594
41,2,0.1356960820266977,0.17847965098917484,0.18709330400452018,1.0505119920126162,0.4400727929896675,0.2023551129968837,0.08132143301190808,0.20417975797317922,0.23652363603468984,0.2539960499852896
42,2,0.2185396439745091,0.14752922300249338,0.12305998103693128,0.6287960819900036,0.46987286501098424,0.17895445099566132,0.09061657899292186,0.24038444698089734,0.2952110560145229,0.31625403999350965
43,2,0.19145654601743445,0.16800290497485548,0.13653635600348935,1.0171013770159334,0.43587787298019975,0.7875777989975177,0.3450451120152138,0.2795563139952719,0.31237011298071593,0.34987706202082336
44,2,0.32618216902483255,0.18410717195365578,0.216318836028222,0.8697596340207383,0.5022052719723433,0.2862952619907446,0.15484142501372844,0.22344416397390887,0.27002465503755957,0.5041951040038839
45,2,0.18682591198012233,0.13269973400747404,0.15267203201074153,0.7877726819715463,0.5099258770351298,0.33243874000618234,0.13979482697322965,0.173097422986757,0.2408508009975776,0.27470147103304043
46,2,0.1817434259573929,0.19103024201467633,0.1287325950106606,1.260875493986532,0.7691107880091295,0.2808535050135106,0.20828489598352462,0.2554000520030968,0.23629213601816446,0.29350983700715005
