,subject,DD.period.t,DD.t.i,DD.i.e,DD.e.five,DD.five.Shift.r,DD.Shift.r.o,DD.o.a,DD.a.n,DD.n.l,DD.l.Return
0,2,0.3822693800320849,0.1689837269950658,0.21859568898798898,1.1951568680233322,1.6079643369885162,0.7561811589985155,0.21804970200173557,0.14800614799605682,0.3492301870137453,0.3557871669763699
1,2,0.34527876100037247,0.12937531201168895,0.13668469298863783,1.1993317769956775,0.7863545889849775,0.7871379799908027,0.16711630404461175,0.25875325995730236,0.26067630003672093,0.2757489559589885
2,2,0.2083640910568647,0.12890557298669592,0.16131447500083596,1.0395243359962478,0.6265950149972923,0.7202538920100778,0.28412942099384964,0.24409540800843388,0.267547414987348,0.28391131799435243
3,2,0.25461532396730036,0.25258814403787255,0.205671141971834,1.0528483529924415,1.2585326380212791,0.7591546089970507,0.1524691850063391,0.16589737898902968,0.23416618001647294,0.32672512996941805
4,2,0.22480536700459197,0.17506434000097215,0.1516660790075548,0.8665117819909938,0.9044824540033005,0.762241103046108,0.19370700599392876,0.16409629298141226,0.2525954989832826,0.24855782603845
5,2,0.24019310699077323,0.13083412597188726,0.13994921901030466,0.9358802980277687,1.0970615859841928,0.3731662890058942,0.12560041301185265,0.15245563996722922,0.249314911023248,0.2983048749738373
6,2,0.20776656200177968,0.1377464429824613,0.1517758570262231,0.7953393789939582,1.1975456349900924,0.3093043949920684,0.14103705901652575,0.11952242802362889,0.20724289398640394,0.2893661580164917
7,2,0.1807537639979273,0.1372882179566659,0.14573400001972914,0.6359932760242373,1.1908148789661936,0.3145828410051763,0.1153326720232144,0.10787979298038408,0.21229658898664638,0.2854683439945802
8,2,0.18282621901016682,0.1288276209961623,0.13821949803968892,0.733669517969247,0.9448497840203345,0.22438621800392866,0.13018111197743565,0.14325257303426042,0.21322841697838157,0.2930447329999879
9,2,0.18332565698074177,0.13743789301952347,0.13291505398228765,0.7524490770301782,0.8038900920073502,0.31490664498414844,0.18289063300471753,0.11613635596586391,0.22886921803001314,0.31349917699117213
10,2,0.16792785801226273,0.15648854395840317,0.14058465202106163,0.6946032600244507,0.8229801359702833,0.3077437300235033,0.17976769898086786,0.04971748398384079,0.40307160204974934,0.2993013359955512
11,2,0.15077608195133507,0.1512848410056904,0.14474666601745412,0.9166839629760943,0.7424800740554929,0.44983235496329144,0.20840114599559456,0.1522357480134815,0.21898611600045115,0.26281810202635825
12,2,0.16139637597370893,0.1479096679831855,0.13437169103417546,0.7095626720110886,1.1059526819735765,0.345990311994683,0.19513177202316,0.16275472298730165,0.30346969299716875,0.3015264960122295
13,2,0.19605063099879771,0.18665852199774235,0.15839848696487024,0.9172869830508716,0.7737298019928858,0.3932494479813613,0.4388131080195308,0.18530289496993646,0.28581357398070395,0.3845961710321717
14,2,0.26041883596917614,0.15977823303546757,0.14634735201252624,1.3512652560020797,1.0666734419646673,0.6552482020342723,0.21681077795801684,0.09933895000722259,0.2180717809824273,1.1265226780087687
15,2,0.19104812701698393,0.13088695099577308,0.18439604400191456,0.6008789259940386,0.8138555270270444,0.19472135900286958,0.18013978097587824,0.15911071398295462,0.19426925404695794,0.26246833498589694
16,2,0.18006466998485848,0.14973412099061534,0.13927198201417923,0.8309453609981574,0.8627039769780822,0.3663513250066899,0.15251298999646679,0.12060811900300905,0.200075087021105,0.23971129697747529
17,2,0.17126478400314227,0.13872678799089044,0.16878940002061427,0.7648508970160037,0.6984561330173165,0.48976163897896186,0.16010248800739646,0.07647734601050615,0.18601226096507162,0.30547628400381655
18,2,0.22637292300350964,0.1878864070167765,0.181180476967711,0.7831604050006717,0.5617126550059766,0.2948911319836043,0.22172719205264002,0.01846920797834173,0.24487011600285769,0.6540722699719481
19,2,0.18478404404595494,0.14166101597948,0.15401747601572424,0.6111624889890663,0.7392184949712828,0.25878902000840753,0.2284085139981471,0.310840881022159,0.7122730379924178,0.30102729302598163
20,2,0.1416374149848707,0.1625661079888232,0.15949469798943028,0.7089516590349376,0.5768938059918582,0.2579147759824991,0.30148103600367904,0.1600879859761335,0.20781656104372814,0.24283451295923442
21,2,0.22867371601751074,0.130584656028077,0.18184489296982065,0.7679735189885832,0.5578480830299668,0.2624110209872015,0.1356126029859297,0.14221199799794704,0.199690523033496,0.2606864499975927
22,2,0.19220612500794232,0.1558832890004851,0.14830655395053327,0.8659972890163772,0.5324185980134644,0.2911550260032527,0.15966296201804653,0.13669552595820278,0.27167205401929095,0.40839319297811016
23,2,0.2077793600037694,0.16975608299253508,0.1395077560446225,0.862537357956171,0.5949173800181597,0.26955410302616656,0.2850676269736141,0.14646641997387633,0.2509426030446775,0.3094159699976444
24,2,0.16114589798962697,0.15988345397636294,0.16822610999224707,0.6340223800507374,0.7412625289871357,0.3464722149656154,0.3298417380428873,0.20864916796563193,0.539957580040209,0.30227942595956847
25,2,0.16524696303531528,0.15832104295259342,0.1389477250049822,1.1686987860011868,0.6889980540145189,0.40350343100726604,0.2021487199817784,0.48678667400963604,0.33736453898018226,0.2505531820352189
26,2,0.2000473759835586,0.13852495001628995,0.1527601340203546,0.6344356639892794,0.5155158729758114,0.21459530002903193,0.26778095099143684,0.20718296099221334,0.7131170859793201,0.3194962320267223
27,2,0.16857657697983086,0.12646970601053908,0.1567468079738319,0.6457677020225674,0.7916273180162534,0.21116957598133013,0.11197511502541602,0.17362473596585914,0.25378560402896255,0.4070436459733173
28,2,0.19388562603853643,0.14369421295123175,0.14779549202648923,0.8796173619921319,0.6617030929774046,0.36322835902683437,0.19266502402024344,0.16300205700099468,0.23061923700151965,0.46257521596271545
