,subject,DD.period.t,DD.t.i,DD.i.e,DD.e.five,DD.five.Shift.r,DD.Shift.r.o,DD.o.a,DD.a.n,DD.n.l,DD.l.Return
0,2,0.3600254750053864,0.16848225399735384,0.2209857470006682,1.1905611539987149,1.6076756289985497,0.7606447200014372,0.21412764099659398,0.14881940300256247,0.3525157100011711,0.3525907380026183
1,2,0.3457880169953569,0.1284690620013862,0.13591641499806428,1.197806689000572,0.7836772580049001,0.7889332769991597,0.16892851199372672,0.2561876320032752,0.26579376500012586,0.2770086029995582
2,2,0.20754720499826362,0.13018863500474254,0.1544172450012411,1.0427678859996377,0.6215094149956712,0.720072591000644,0.29447576100210426,0.23411905499960994,0.2706608599983156,0.286361783000757
3,2,0.2525382809981238,0.2504293790043448,0.20495624899922404,1.0565900349974982,1.2583813759993063,0.7555627949986956,0.15379828300501686,0.1631276009939029,0.2347057639999548,0.3247363570044399
4,2,0.2324685049970867,0.16815357800078345,0.15905920600198442,0.8638411579959211,0.8976344640032039,0.7645472689982853,0.19840112900419626,0.15864149899425684,0.2522840340025141,0.2529789879990858
5,2,0.2346115840045968,0.13078015399514697,0.1424186340009328,0.9383124800006044,1.0907646140040015,0.372319547997904,0.13004216899571475,0.15338603100099135,0.25398221400246257,0.29816771799960406
6,2,0.20789939400128787,0.13754052199510625,0.1407893010036787,0.7981862489978084,1.2021623530017678,0.30923523099772865,0.14087771400227211,0.12129258299682988,0.20099830100662075,0.29126051599450875
7,2,0.1812646760008647,0.13889064099930692,0.13755037599912612,0.6454718980021426,1.188739033001184,0.3149754909973126,0.11568128900398733,0.10486469399620546,0.21294367800146574,0.27952711199759506
8,2,0.17994111200096086,0.13033978100429522,0.14341151699773036,0.7370511900007841,0.9410691800003406,0.22710232700046618,0.1261558080004761,0.14080013099737698,0.21569905700016534,0.28763933399750385
9,2,0.18126119000226026,0.14689123300195206,0.12418971199804218,0.7569441110026673,0.8071518459983054,0.3129379620004329,0.17802332199789817,0.1177263830031734,0.22875554799975362,0.32014648699987447
10,2,0.1673087140006828,0.15650423099577893,0.13927055100066354,0.694125157999224,0.8152877350003109,0.3163730470041628,0.17528205100097694,0.10115755399601767,0.35679526400053874,0.29131928700371645
11,2,0.15245816699462011,0.1526208920040517,0.1394908449947252,0.9165974690040457,0.7490767529961886,0.44459737300348934,0.206473633996211,0.14962997200200334,0.22056320500269067,0.26162964799732435
12,2,0.1632072549982695,0.15471089399943594,0.1358291580036166,0.7041588400024921,1.1014236289993278,0.3481382069949177,0.19647116499982076,0.1592900350005948,0.31111410100129433,0.3024919890012825
13,2,0.18755641500320053,0.24276243899657857,0.11031308500241721,0.9180023079970852,0.765208219003398,0.39694857099675573,0.43487182300304994,0.1886474389975774,0.28349471199908294,0.39103510799759533
14,2,0.2564564310014248,0.15563664000364952,0.14654915099526988,1.3520216990000335,1.0677456539997365,0.6562849690017174,0.21194372799800476,0.10836088900396135,0.20779986400157213,1.1326835029976792
15,2,0.1855035170010524,0.13913145900005475,0.17810954099695664,0.6075053310050862,0.8061279179964913,0.20264125800167676,0.17453734399896348,0.15304566599661484,0.19611872600216884,0.26633802099968307
16,2,0.1804904649980017,0.1441787950025173,0.1419653550037765,0.839545819995692,0.8537228350032819,0.3708822490007151,0.15298807899671374,0.11926700900221476,0.19616150699584978,0.23967384900606703
17,2,0.17612106799788307,0.1399750220007263,0.16167059199506184,0.7712314430027618,0.6955711699993117,0.4871968340012245,0.16203556599793956,0.10172008399968036,0.16295181800524006,0.29969387099845335
18,2,0.22468113400100265,0.1889031639948371,0.18077378800080623,0.7786547600044287,0.5636946989980061,0.2961063530019601,0.2173660970001947,0.10224617899802979,0.16447157500078902,0.658664984999632
19,2,0.17859522700018715,0.14298739199875854,0.15509787700284505,0.6155373029978364,0.7348596579977311,0.2533792020039982,0.23042285799601814,0.3141128729985212,0.7078544050018536,0.3082329890021356
20,2,0.13755041099648224,0.1640993890032405,0.1521232009981759,0.7175594639993506,0.5752624650049256,0.2512862169969594,0.3040158150033676,0.16280839299724903,0.20526032800262328,0.250438397997641
21,2,0.222567821998382,0.13562592800008133,0.1728592200015555,0.7687293929993757,0.555780599002901,0.26133960299921455,0.14112068299436942,0.13784394100366626,0.20168733700120356,0.26617039399570785
22,2,0.18515144100092584,0.15742070200212765,0.15420959400216816,0.8558420310000656,0.5331041959943832,0.3000728200058802,0.15783587099576835,0.13716194099833956,0.2672839160004514,0.4148558570013847
23,2,0.20273197600181447,0.1755452729994431,0.13164459299878217,0.8636677539980155,0.6010659690000466,0.2650698830038891,0.2882449179960531,0.14203583000198705,0.25137344100221526,0.3109780269951443
24,2,0.15751961100613698,0.16522144599730382,0.1646709330016165,0.6335282889995142,0.7424015950018656,0.35175713599892333,0.3230220900004497,0.20478098400053568,0.549673712994263,0.29606572299962863
25,2,0.16971970000304282,0.15081904800172197,0.14693929799977923,1.165312614000868,0.6884783950008568,0.40634342399425805,0.19341016900580144,0.4927695570004289,0.33722825599397765,0.2519272390054539
26,2,0.1965855169983115,0.1449233879975509,0.15326877000188688,0.6263324469982763,0.5175718940008665,0.21532087300147396,0.2674073039961513,0.20410631200502394,0.7110276460007299,0.3236614009947516
27,2,0.17347224300465314,0.12498534999758704,0.14977635400282452,0.6514654569982667,0.78470313300204,0.21472855899628485,0.11263647700252477,0.16986750200157985,0.25444701799278846,0.4040450970060192
28,2,0.19865980099712033,0.14220026200200664,0.14568195899482816,0.8825146830058657,0.6602822200002265,0.3608464369972353,0.19108838299871422,0.171926668001106,0.22529841800133,0.460061334000784
29,2,0.1368373529985547,0.16714624599990202,0.11840284799836809,0.6552872200045385,0.5074614789991756,0.2605157669968321,0.11427531800291035,0.1875000270010787,0.3517881169973407,0.2935392759973183
30,2,0.23371291300281882,0.22383899499982363,0.20742905900260666,0.8123406319937203,0.43521884200163186,0.34793540600367123,0.14821185400069226,0.16413073500007158,0.21316382899385644,0.2797674030007329
31,2,0.17346597499999916,0.13286167900514556,0.15174870999908308,1.0892622979954467,0.582359883999743,0.24590923500363715,0.1200640030001523,0.17594323999946937,0.2522549409986823,0.46483507100492716
32,2,0.2630623509976431,0.13358672199683497,0.15473670500068692,0.7415795370034175,0.5144884679975803,0.23722760200325865,0.17370479099918157,0.17269971099449322,0.2155007520050276,0.3005679389971192
33,2,0.23127910299808718,0.13737234800646547,0.13581249399430817,0.650483138000709,0.8218999610035098,0.6025217119968147,0.14316148099896964,0.3374083430026076,0.3267601580009796,0.30991503199766157
34,2,0.20588309899903834,0.15071675999934087,0.15895151900622295,0.897295889997622,0.4118182960010017,0.21618228599982103,0.10770744799810927,0.21125036999728763,0.2806218830010039,0.2598276659991825
35,2,0.20227854000404477,0.1411473619955359,0.1456002240011003,0.7936986830027308,0.881657293997705,0.2549430810031481,0.1044537269990542,0.16093633999844315,0.2378522229992086,0.5378061459996388
36,2,0.5970484140052577,0.19344600899785291,0.16339173199958168,0.7406256649992429,0.6706441269998322,0.2219293110028957,0.15025195899943355,0.2922675339941634,0.26874223600316327,0.22572316599689657
37,2,0.18701188600243768,0.13999216000229353,0.165355079996516,1.0808859690005193,0.42087756199907744,0.32336692200624384,0.11816969999927096,0.17615919699892402,0.23233632399933413,0.3061765099992044
38,2,0.18789900199772092,0.1537893950007856,0.14835325800231658,0.6895127829993726,0.4088015939996694,0.16314605600200593,0.10229656899900874,0.20381406199885532,0.2938143499995931,0.2888264959983644
39,2,0.21516203100327402,0.14607494899973972,0.16335655500006396,0.9109295460002613,0.5845689749985468,0.24679619899688987,0.1767397500007064,0.1900540050046402,0.2873890010014293,0.33473675399727654
40,2,0.24177952399622882,0.14841233900369843,0.1276646019978216,0.7668360399984522,0.46061614000063855,0.18716492100065807,0.10478270499879727,0.17382284400082426,0.2283133720047772,0.30757335599628277
41,2,0.1405860090017086,0.17791069099621382,0.1801564000052167,1.0459635229999549,0.4613198399965768,0.1809915039993939,0.10197310900548473,0.18530830699455692,0.24304549799853703,0.2577900700052851
42,2,0.20467994800128508,0.15255022999917855,0.1389502089950838,0.6233616410027025,0.4542005710027297,0.19191988199600019,0.10193355500086909,0.23053989699837985,0.3001381139984005,0.30700773300486617
43,2,0.19554260400036583,0.15475456299463985,0.14032394900277723,1.026853076997213,0.4384291270034737,0.7839687040032004,0.3338911190003273,0.29648509999969974,0.30216429999563843,0.3616487910039723
44,2,0.31605607999517815,0.17998615000396967,0.20814905499719316,0.882890323002357,0.49799953299952904,0.2814373910005088,0.15887460699741496,0.2227867920009885,0.26604058600059943,0.502876443999412
45,2,0.19172947799961548,0.14120148799702292,0.15015664100064896,0.7882133080056519,0.497284941993712,0.3296373890043469,0.1383788690000074,0.17269878699880792,0.24061885200353572,0.2746872719944804
46,2,0.19753309000225272,0.2032138330032467,0.10748461999901338,1.2760581029942841,0.7526187680050498,0.275948870999855,0.2134944790013833,0.2575523279956542,0.25366650400246726,0.28874903499672655
47,2,0.5004430310000316,0.15797635200578952,0.1811762879951857,0.6567452230010531,0.4296065059970715,0.2728327050062944,0.14032312799827196,0.2001586740007042,0.2170646710001165,0.29261542699532583
48,2,0.23075638199952664,0.16745157200057292,0.13811681500374107,0.7758692759962287,0.4878363870011526,0.21681633099797182,0.10197728700586595,0.20444347099692095,0.20689781400142238,0.22765765900112456
49,2,0.21347602299647406,0.2216945649997797,0.18063588000222808,1.3058330650019343,0.7875530289966264,0.26383013799932087,0.12121808400115697,0.16184493099717656,0.24024808500689687,0.2986606549966382
50,2,0.4637258849979844,0.1439363180033979,0.18002338399674045,1.4427551800035872,0.9814818239974556,0.27476440199825447,0.1641117370018037,0.1734758700040402,0.1776846199936699,0.3011414490028983
51,2,0.23568984900339274,0.10172844499902567,0.1082239129973459,0.6291915929978131,0.7993610620032996,0.23620787099935114,0.11548286600009305,0.1410039760012296,0.1611553839975386,0.23251936599990586
52,2,0.1960465220035985,0.13187848699453752,0.13836647300195182,0.8958170839978266,0.7088792940048734,0.3279119949947926,0.1194508879998466,0.1282734630003688,0.18891931300458964,0.2186310120014241
53,2,0.19797006599401357,0.12311753500398481,0.12504246400203556,0.593545636998897,0.864233410997258,0.2696243169993977,0.15347250000195345,0.1265467630000785,0.18819483900006162,0.24299415000132285
